fid,name,population,county,latitude,longitude,level,enrollment,level.1
26799,AMBLESIDE SCHOOL,109,FAIRFAX,39.003088,-77.352146,Elementary,99,Elementary
19371,APPLETREE SCHOOL,43,FAIRFAX,38.871721,-77.280553,Elementary,38,Elementary
19362,APPLETREE SCHOOL II,18,FAIRFAX,38.886216,-77.268579,Elementary,16,Elementary
26804,BEST ACADEMY,153,FAIRFAX,38.810184,-77.254604,Combined elementary and secondary,147,Combined elementary and secondary
21616,BRENTWOOD ACADEMY,55,FAIRFAX,38.725718,-77.097151,Elementary,53,Elementary
19820,BROOKSFIELD SCHOOL,35,FAIRFAX,38.916994,-77.160745,Elementary,32,Elementary
19192,BROWNE ACADEMY,257,FAIRFAX,38.789036,-77.084093,Elementary,218,Elementary
19189,BURGUNDY FARM COUNTRY DAY SCHOOL,311,FAIRFAX,38.797703,-77.094804,Elementary,271,Elementary
19223,CALVARY ROAD CHRISTIAN SCHOOL,222,FAIRFAX,38.768776,-77.15364,Elementary,206,Elementary
19379,CHESTERBROOK ACADEMY,10,FAIRFAX,38.763398,-77.152432,Elementary,9,Elementary
19773,CHESTERBROOK ACADEMY,121,FAIRFAX,38.901046,-77.427767,Elementary,113,Elementary
19164,CHESTERBROOK ACADEMY #1160,37,FAIRFAX,38.9583,-77.277728,Elementary,35,Elementary
19429,CHILDREN'S HOUSE MONTESSORI SCHOOL OF RESTON,16,FAIRFAX,38.962445,-77.332517,Elementary,10,Elementary
19343,CHRISTIAN CENTER SCHOOL,107,FAIRFAX,38.782906,-77.128414,Elementary,97,Elementary
22365,COMMUNITY MONTESSORI SCHOOL,23,FAIRFAX,38.968509,-77.352214,Elementary,20,Elementary
23052,CONGRESSIONAL SCHOOLS OF VA,326,FAIRFAX,38.85713,-77.162929,Elementary,295,Elementary
22577,CORNERSTONE MONTESSORI SCHOOL,29,FAIRFAX,38.882009,-77.441142,Elementary,20,Elementary
19244,CORPUS CHRIST EARLY CHILDHOOD CENTER,30,FAIRFAX,38.859724,-77.206731,Elementary,28,Elementary
19255,CORPUS CHRISTI SCHOOL,265,FAIRFAX,38.856756,-77.139332,Elementary,246,Elementary
19388,COUNTRY DAY SCHOOL,16,FAIRFAX,38.947638,-77.16031,Elementary,14,Elementary
19396,CROSSROADS CHRISTIAN ACADEMY,13,FAIRFAX,38.846153,-77.132141,Elementary,11,Elementary
26795,DISCOVERY WOODS LEARNING COMMUNITY,9,FAIRFAX,38.952269,-77.264514,Elementary,8,Elementary
19843,DOMINION CHRISTIAN SCHOOL,171,FAIRFAX,38.905018,-77.325161,Combined elementary and secondary,152,Combined elementary and secondary
22584,DULLES MONTESSORI SCHOOL,29,FAIRFAX,38.974073,-77.39959,Elementary,21,Elementary
19684,EARLY YEARS MONTESSORI SCHOOL,80,FAIRFAX,38.858027,-77.189315,Elementary,75,Elementary
19290,ENGLESIDE CHRISTIAN SCHOOL,38,FAIRFAX,38.727904,-77.12078,Elementary,34,Elementary
26815,FAIRFAX BAPTIST TEMPLE ACADEMY,195,FAIRFAX,38.777597,-77.301235,Combined elementary and secondary,181,Combined elementary and secondary
19436,FAIRFAX CHRISTIAN SCHOOL,253,FAIRFAX,38.951041,-77.313164,Combined elementary and secondary,224,Combined elementary and secondary
26816,FAITH BAPTIST ACADEMY,6,FAIRFAX,38.899324,-77.262991,Elementary,5,Elementary
19855,FEDERAL CHILDRENS CENTER,10,FAIRFAX,38.962505,-77.380517,Elementary,9,Elementary
22901,FIRST STEPS EARLY LEARNING ACADEMY,11,FAIRFAX,38.924347,-77.216952,Elementary,10,Elementary
19715,GESHER JEWISH DAY SCHOOL,188,FAIRFAX,38.83806,-77.345792,Elementary,164,Elementary
19738,GOOD BEGINNINGS SCHOOL,23,FAIRFAX,38.944565,-77.344932,Elementary,21,Elementary
19445,GOOD SHEPHERD CHRISTIAN SCHOOL/LITTLE FLOCK PRESCH,96,FAIRFAX,38.829846,-77.358065,Elementary,82,Elementary
19195,GRACE LUTHERAN SCHOOL,72,FAIRFAX,38.85728,-77.181354,Elementary,67,Elementary
19173,GREEN HEDGES SCHOOL,144,FAIRFAX,38.897176,-77.274443,Elementary,119,Elementary
19402,HOLLY BROOK MONTESSORI SCHOOL,15,FAIRFAX,38.890004,-77.224756,Elementary,12,Elementary
19171,HOPE MONTESSORI SCHOOL LTD,19,FAIRFAX,38.824128,-77.203182,Elementary,15,Elementary
19745,HUNTER MILL MONTESSORI SCHOOL,7,FAIRFAX,38.892746,-77.302058,Elementary,5,Elementary
19757,IMAGINATION LEARNING CENTER 2,9,FAIRFAX,38.876185,-77.439081,Elementary,8,Elementary
19218,IMMANUEL CHRISTIAN SCHOOL,705,FAIRFAX,38.810948,-77.185209,Elementary,680,Elementary
19197,ISLAMIC SAUDI ACADEMY,714,FAIRFAX,38.731248,-77.101671,Combined elementary and secondary,614,Combined elementary and secondary
19280,KENWOOD SCHOOL,55,FAIRFAX,38.815806,-77.185111,Elementary,48,Elementary
19750,KIDDIE COUNTRY DEVELOPMENT LEARNING CENTER II,15,FAIRFAX,38.776059,-77.276388,Elementary,13,Elementary
21625,KINDERCARE LEARNING CENTER,8,FAIRFAX,38.953416,-77.339044,Elementary,7,Elementary
19131,LAKE ANNE NURSERY KINDERGARTEN,18,FAIRFAX,38.957835,-77.333791,Elementary,16,Elementary
19752,LITTLE ACORN PATCH,15,FAIRFAX,38.781542,-77.23481,Elementary,14,Elementary
19685,LITTLE ACORN PATCH AT KINGSTOWNE,22,FAIRFAX,38.778884,-77.134758,Elementary,20,Elementary
19333,MERRITT ACADEMY,139,FAIRFAX,38.863667,-77.262909,Elementary,120,Elementary
26833,MONARCH CHRISTIAN ACADEMY,15,FAIRFAX,38.909121,-77.469974,Elementary,6,Elementary
26935,MONTESSORI CHILDREN'S CENTER,8,FAIRFAX,38.82494,-77.439293,Elementary,5,Elementary
23426,MONTESSORI CHILDREN'S CENTER I,10,FAIRFAX,38.86706,-77.1444,Elementary,9,Elementary
19778,MONTESSORI COUNTRY SCHOOL,28,FAIRFAX,38.960583,-77.387345,Elementary,23,Elementary
19688,MONTESSORI OF CHANTILLY - CASA DEI BAMBINI,24,FAIRFAX,38.903489,-77.471672,Elementary,20,Elementary
19312,MONTESSORI SCHOOL OF ALEXANDRIA,51,FAIRFAX,38.781613,-77.08882,Elementary,45,Elementary
19705,MONTESSORI SCHOOL OF CEDAR LANE,25,FAIRFAX,38.866956,-77.245835,Elementary,21,Elementary
19789,MONTESSORI SCHOOL OF FAIRFAX,16,FAIRFAX,38.904341,-77.418244,Elementary,14,Elementary
19148,MONTESSORI SCHOOL OF HERNDON,28,FAIRFAX,38.983576,-77.37729,Elementary,23,Elementary
19232,MONTESSORI SCHOOL OF HOLMES RUN CHILDRENS HOUSE,59,FAIRFAX,38.853563,-77.193237,Elementary,56,Elementary
19338,MONTESSORI SCHOOL OF MCLEAN,119,FAIRFAX,38.921798,-77.152105,Elementary,103,Elementary
19206,MONTESSORI SCHOOL OF NORTHERN VIRGINIA,124,FAIRFAX,38.822644,-77.179664,Elementary,104,Elementary
19710,MONTESSORI SCHOOL OF OAKTON,57,FAIRFAX,38.882243,-77.364627,Elementary,52,Elementary
19830,MONTESSORI SCHOOL-HOLMES RUN,46,FAIRFAX,38.848588,-77.206675,Elementary,41,Elementary
19411,MT PLEASANT BAPTIST CHURCH CHRISTIAN ACADEMY,29,FAIRFAX,38.946654,-77.417371,Elementary,25,Elementary
22602,MULFORD PRIVATE SCHOOL,7,FAIRFAX,38.831048,-77.46997,Elementary,6,Elementary
19729,NATIVITY CATHOLIC SCHOOL,259,FAIRFAX,38.776989,-77.280002,Elementary,247,Elementary
19701,NORTHERN VIRGINIA ACADEMY,43,FAIRFAX,38.781392,-77.303076,Elementary,12,Elementary
26940,NORTHERN VIRGINIA ACADEMY OF EARLY LEARNING,12,FAIRFAX,38.740598,-77.165919,Elementary,10,Elementary
19837,NYSMITH SCHOOL FOR THE GIFTED,621,FAIRFAX,38.92435,-77.421148,Elementary,522,Elementary
19845,OAK VALLEY CENTER,18,FAIRFAX,38.858229,-77.334524,Secondary,17,Secondary
19184,OAKWOOD SCHOOL,127,FAIRFAX,38.812324,-77.193223,Combined elementary and secondary,106,Combined elementary and secondary
19269,OUR LADY OF GOOD COUNSEL SCHOOL,482,FAIRFAX,38.907865,-77.242027,Elementary,453,Elementary
19327,PARKWOOD SCHOOL,16,FAIRFAX,38.883115,-77.261602,Elementary,10,Elementary
19228,PAUL VI CATHOLIC HIGH SCHOOL,1019,FAIRFAX,38.854716,-77.314321,Secondary,941,Secondary
19299,PHILLIPS SCHOOL-ANNANDALE,192,FAIRFAX,38.8132,-77.188581,Combined elementary and secondary,170,Combined elementary and secondary
19177,PINECREST SCHOOL,60,FAIRFAX,38.835085,-77.194575,Elementary,52,Elementary
21776,PINNACLE ACADEMY,133,FAIRFAX,38.884445,-77.302314,Elementary,113,Elementary
26946,PRINCE OF PEACE LUTHERAN SCHOOL,17,FAIRFAX,38.780971,-77.230717,Elementary,16,Elementary
19179,QUEEN OF APOSTLES CATHOLIC SCHOOL,183,FAIRFAX,38.828545,-77.143303,Elementary,169,Elementary
19686,RAINBOW CHILD DEVELOPMENT CENTER,8,FAIRFAX,38.849891,-77.442374,Elementary,7,Elementary
21647,RESTON CHILDREN'S CENTER,9,FAIRFAX,38.936855,-77.355127,Elementary,7,Elementary
21372,RESTON DAY SCHOOL,92,FAIRFAX,38.912782,-77.386399,Elementary,79,Elementary
19814,RESTON MONTESSORI SCHOOL,99,FAIRFAX,38.954326,-77.338706,Elementary,82,Elementary
19720,RIDGEMONT MONTESSORI SCHOOL,14,FAIRFAX,38.947589,-77.165026,Elementary,11,Elementary
26952,SIENA ACADEMY,65,FAIRFAX,38.987165,-77.314429,Elementary,60,Elementary
26953,SLEEPY HOLLOW PRESCHOOL,4,FAIRFAX,38.837183,-77.168024,Elementary,3,Elementary
19214,SPRINGFIELD ACADEMY,27,FAIRFAX,38.807298,-77.186119,Elementary,24,Elementary
26955,ST AIDANS EPISCOPAL DAY SCHOOL,18,FAIRFAX,38.725599,-77.066879,Elementary,16,Elementary
19734,ST AMBROSE SCHOOL,205,FAIRFAX,38.84062,-77.24161,Elementary,190,Elementary
19181,ST ANDREW THE APOSTLE SCHOOL,185,FAIRFAX,38.805092,-77.421934,Elementary,171,Elementary
19250,ST BERNADETTE SCHOOL,516,FAIRFAX,38.776602,-77.205684,Elementary,487,Elementary
19276,ST JOHN ACADEMY,265,FAIRFAX,38.925221,-77.161893,Elementary,248,Elementary
19323,ST JOSEPH ELEMENTARY SCHOOL,621,FAIRFAX,38.971807,-77.391918,Elementary,593,Elementary
19258,ST LOUIS CATHOLIC SCHOOL,438,FAIRFAX,38.76462,-77.081776,Elementary,411,Elementary
19169,ST LUKE CATHOLIC SCHOOL,249,FAIRFAX,38.951818,-77.188027,Elementary,226,Elementary
19681,ST MARK CATHOLIC SCHOOL,406,FAIRFAX,38.903859,-77.291738,Elementary,374,Elementary
19134,ST MARKS MONTESSORI SCHOOL,67,FAIRFAX,38.793115,-77.18739,Elementary,64,Elementary
19267,ST MICHAEL SCHOOL,192,FAIRFAX,38.822857,-77.19913,Elementary,180,Elementary
19143,ST TIMOTHY SCHOOL,496,FAIRFAX,38.872461,-77.424403,Elementary,456,Elementary
19792,ST VERONICA CATHOLIC SCHOOL,353,FAIRFAX,38.908808,-77.423587,Elementary,330,Elementary
19764,SUNSET HILLS MONTESSORI SCHOOL,79,FAIRFAX,38.934513,-77.33222,Elementary,53,Elementary
19409,SYDENSTRICKER SCHOOL,20,FAIRFAX,38.764243,-77.246787,Elementary,12,Elementary
21369,TAUXEMONT COOPERATIVE PRESCHOOL,17,FAIRFAX,38.74765,-77.056553,Elementary,15,Elementary
19797,TEMPLE BAPTIST SCHOOL,180,FAIRFAX,38.987974,-77.376482,Combined elementary and secondary,162,Combined elementary and secondary
19200,THE AQUINAS MONTESSORI SCHOOL,128,FAIRFAX,38.730384,-77.092863,Elementary,117,Elementary
26959,THE AUBURN SCHOOL,50,FAIRFAX,38.953606,-77.411959,Combined elementary and secondary,39,Combined elementary and secondary
19021,THE BOYD SCHOOL,16,FAIRFAX,38.854752,-77.314459,Elementary,11,Elementary
19682,THE BOYD SCHOOL - WESTFIELDS,94,FAIRFAX,38.877812,-77.434976,Elementary,80,Elementary
19805,THE BOYD SCHOOL-HERNDON,35,FAIRFAX,38.952819,-77.402612,Elementary,22,Elementary
19138,THE BOYD SCHOOL-RESTON CAMPUS,29,FAIRFAX,38.997744,-77.344126,Elementary,26,Elementary
19724,THE DOMINION SCHOOL,20,FAIRFAX,38.805414,-77.21594,Secondary,16,Secondary
22594,THE GODDARD SCHOOL,17,FAIRFAX,38.869607,-77.445687,Elementary,15,Elementary
22596,THE GW COMMUNITY SCHOOL,59,FAIRFAX,38.810146,-77.254554,Secondary,50,Secondary
22601,THE HOWARD GARDNER SCHOOL,57,FAIRFAX,38.787043,-77.118868,Secondary,48,Secondary
19825,THE KELLAR SCHOOL OF INOVA KELLAR CENTER,44,FAIRFAX,38.858928,-77.332438,Combined elementary and secondary,37,Combined elementary and secondary
19187,THE LANGLEY SCHOOL,511,FAIRFAX,38.933626,-77.196679,Elementary,446,Elementary
19205,THE MADEIRA SCHOOL,347,FAIRFAX,38.967137,-77.233803,Secondary,311,Secondary
19022,THE NEW SCHOOL OF NORTHERN VIRGINIA,164,FAIRFAX,38.858829,-77.269835,Combined elementary and secondary,142,Combined elementary and secondary
19306,THE POTOMAC SCHOOL,1146,FAIRFAX,38.935326,-77.15436,Combined elementary and secondary,1007,Combined elementary and secondary
19287,THE SPRINGS A MONTESSORI SCHOOL,23,FAIRFAX,38.804367,-77.183015,Elementary,19,Elementary
23447,TLTEGI - SULLY STATION CHILDREN'S CENTER,39,FAIRFAX,38.849946,-77.456573,Elementary,36,Elementary
19766,TRINITY CHRISTIAN SCHOOL,691,FAIRFAX,38.83167,-77.332217,Combined elementary and secondary,689,Combined elementary and secondary
19785,TRINITY SCHOOL AT MEADOW VIEW,169,FAIRFAX,38.874746,-77.205388,Secondary,155,Secondary
19023,TRURO PRESCHOOL & KINDERGARTEN,34,FAIRFAX,38.846875,-77.30838,Elementary,31,Elementary
19153,VIENNA ADVENTIST ACADEMY,69,FAIRFAX,38.89426,-77.266636,Elementary,63,Elementary
19127,VILLAGE GREEN DAY SCHOOL-GREAT FALLS,27,FAIRFAX,38.994116,-77.288794,Elementary,25,Elementary
19694,WASHINGTON ISLAMIC ACADEMY,214,FAIRFAX,38.805143,-77.157657,Elementary,184,Elementary
19204,WAY OF FAITH CHRISTIAN ACADEMY,62,FAIRFAX,38.86623,-77.249464,Combined elementary and secondary,52,Combined elementary and secondary
19294,WESTMINSTER SCHOOL,265,FAIRFAX,38.841688,-77.197705,Elementary,235,Elementary
26968,WINWOOD CHILDREN'S CENTER,12,FAIRFAX,38.870674,-77.371757,Elementary,10,Elementary
26969,WINWOOD CHILDREN'S CENTER III,101,FAIRFAX,38.960952,-77.359425,Elementary,99,Elementary
19358,WORD OF LIFE CHRISTIAN ACADEMY,104,FAIRFAX,38.807654,-77.183873,Elementary,94,Elementary
3627,A CHILD'S GARDEN,8,FAIRFIELD,41.29199,-73.087632,Elementary,7,Elementary
3918,ALL SAINTS CATHOLIC SCHOOL,500,FAIRFIELD,41.137445,-73.417165,Elementary,470,Elementary
24724,ANCHOR ACADEMY,69,FAIRFIELD,41.113886,-73.413078,Combined elementary and secondary,63,Combined elementary and secondary
24725,BELDEN HILL MONTESSORI,6,FAIRFIELD,41.172798,-73.440359,Elementary,5,Elementary
3915,BI-CULTURAL DAY SCHOOL,411,FAIRFIELD,41.144113,-73.549032,Elementary,339,Elementary
3545,BRIDGEPORT HOPE SCHOOL,60,FAIRFIELD,41.167275,-73.188307,Elementary,53,Elementary
3615,BRIDGEPORT INTERNATIONAL ACADEMY,83,FAIRFIELD,41.167416,-73.188438,Secondary,75,Secondary
3004,BRUNSWICK SCHOOL,1057,FAIRFIELD,41.037906,-73.626278,Combined elementary and secondary,907,Combined elementary and secondary
3606,CARMEL ACADMEY,280,FAIRFIELD,41.03869,-73.635283,Elementary,230,Elementary
3567,CENTER SCHOOL,26,FAIRFIELD,41.193862,-73.129133,Combined elementary and secondary,22,Combined elementary and secondary
3905,CHRISTIAN HERITAGE SCHOOL,503,FAIRFIELD,41.237475,-73.18388,Combined elementary and secondary,460,Combined elementary and secondary
3902,CHRISTIAN LIFE ACADEMY,49,FAIRFIELD,41.454246,-73.402088,Elementary,41,Elementary
3609,CONNECTICUT FRIENDS SCHOOL,61,FAIRFIELD,41.164995,-73.461579,Elementary,51,Elementary
3639,COPE SCHOOL,10,FAIRFIELD,41.188828,-73.163948,Secondary,9,Secondary
3634,COUNTRY KIDS CLUB,19,FAIRFIELD,41.438861,-73.405868,Elementary,17,Elementary
3862,EAGLE HILL - SOUTHPORT,141,FAIRFIELD,41.133697,-73.284041,Combined elementary and secondary,113,Combined elementary and secondary
3669,EAGLE HILL SCHOOL,335,FAIRFIELD,41.032465,-73.640254,Combined elementary and secondary,254,Combined elementary and secondary
26080,EAGLE PREPARATORY & KINGDOM EXPRESS,13,FAIRFIELD,39.930346,-82.713147,Elementary,11,Elementary
3603,EASTON COUNTRY DAY SCHOOL,187,FAIRFIELD,41.251381,-73.295045,Combined elementary and secondary,161,Combined elementary and secondary
3854,FAIRFIELD COLLEGE PREPARATORY,960,FAIRFIELD,41.160742,-73.254207,Secondary,904,Secondary
3913,FAIRFIELD COUNTRY DAY SCHOOL,267,FAIRFIELD,41.172904,-73.290542,Combined elementary and secondary,236,Combined elementary and secondary
3550,FAIRFIELD COUNTY SDA SCHOOL,64,FAIRFIELD,41.218171,-73.201537,Elementary,58,Elementary
14202,FAITH ACADEMY,10,FAIRFIELD,39.726432,-82.653042,Elementary,9,Elementary
3590,GIANT STEPS CONNECTICUT,46,FAIRFIELD,41.148761,-73.285872,Combined elementary and secondary,38,Combined elementary and secondary
3527,GRACE CHRISTIAN SCHOOL,59,FAIRFIELD,41.092196,-73.548287,Elementary,29,Elementary
3866,GREAT BEGINNINGS MONTESSORI SCHOOL,29,FAIRFIELD,41.143639,-73.251019,Elementary,25,Elementary
3920,GREENS FARMS ACADEMY,765,FAIRFIELD,41.119052,-73.314615,Combined elementary and secondary,684,Combined elementary and secondary
3513,GREENWICH ACADEMY,886,FAIRFIELD,41.042097,-73.627721,Combined elementary and secondary,784,Combined elementary and secondary
3676,GREENWICH CATHOLIC SCHOOL,453,FAIRFIELD,41.069222,-73.626079,Elementary,416,Elementary
3919,HOLY SPIRIT SCHOOL,80,FAIRFIELD,41.130474,-73.556686,Elementary,72,Elementary
3647,HOUSATONIC VALLEY WALDORF SCHOOL,108,FAIRFIELD,41.379201,-73.355309,Elementary,92,Elementary
3890,HUDSON COUNTRY MONTESSORI SCHOOL,105,FAIRFIELD,41.389962,-73.430045,Elementary,84,Elementary
3858,HUNT RIDGE MONTESSORI SCHOOL,30,FAIRFIELD,41.177733,-73.267096,Elementary,20,Elementary
3006,IMMACULATE HIGH SCHOOL,388,FAIRFIELD,41.382387,-73.453178,Secondary,361,Secondary
3488,IMMANUEL LUTHERAN SCHOOL,76,FAIRFIELD,41.407615,-73.467723,Elementary,65,Elementary
24746,KIDS CASTLE CHILD CARE LEARNING CENTER,6,FAIRFIELD,41.479542,-73.407989,Elementary,5,Elementary
3892,KINDERCARE LEARNING CENTER,9,FAIRFIELD,41.412688,-73.381064,Elementary,6,Elementary
3563,KINDERCARE LEARNING CENTER,11,FAIRFIELD,41.31598,-73.218488,Elementary,10,Elementary
21388,KINDERCARE LEARNING CENTER 755,21,FAIRFIELD,41.421236,-73.499265,Elementary,20,Elementary
3912,KOLBE CATHEDRAL HIGH SCHOOL,347,FAIRFIELD,41.179519,-73.196305,Secondary,325,Secondary
14207,LANCASTER MONTESSORI SCHOOL,6,FAIRFIELD,39.724682,-82.618827,Elementary,5,Elementary
14216,LANCASTER SEVENTH-DAY ADVENTIST SCHOOL,8,FAIRFIELD,39.761832,-82.546379,Elementary,7,Elementary
3597,LANDMARK OF RIDGEFIELD ACADEMY,20,FAIRFIELD,41.260415,-73.428464,Elementary,16,Elementary
3595,LANDMARK OF RIDGEFIELD ACADEMY,25,FAIRFIELD,41.136919,-73.365747,Elementary,23,Elementary
3637,LOVE CHRISTIAN ACADEMY,85,FAIRFIELD,41.181734,-73.166552,Elementary,74,Elementary
3581,MAGIC KINGDOM DAY NURSERY & KINDERGARTEN,13,FAIRFIELD,41.302055,-73.234583,Elementary,12,Elementary
3654,MONTESSORI CENTER FOR EARLY LEARNING,9,FAIRFIELD,41.227569,-73.170439,Combined elementary and secondary,7,Combined elementary and secondary
3577,MONTESSORI COMMUNITY SCHOOL AT BROOKFIELD,9,FAIRFIELD,41.440509,-73.378541,Elementary,7,Elementary
3906,NOTRE DAME CATHOLIC HIGH SCHOOL,420,FAIRFIELD,41.224062,-73.246407,Secondary,385,Secondary
3910,OUR LADY OF FATIMA SCHOOL,170,FAIRFIELD,41.187562,-73.425966,Elementary,155,Elementary
3588,OUR LADY OF GRACE NURSERY SCHOOL & KINDERGARTEN,32,FAIRFIELD,41.073751,-73.516929,Elementary,20,Elementary
3908,OUR LADY OF THE ASSUMPTION/HOLY FAMILY SCHOOL,165,FAIRFIELD,41.192349,-73.22709,Elementary,153,Elementary
3556,OUR LADY STAR OF THE SEA SCHOOL,103,FAIRFIELD,41.036539,-73.524819,Elementary,97,Elementary
14226,OWL'S ACRE MONTESSORI,43,FAIRFIELD,39.737491,-82.568055,Elementary,35,Elementary
3497,PARKWAY CHRISTIAN ACADEMY HAPPY TIME NURSERY,34,FAIRFIELD,41.133389,-73.452072,Elementary,30,Elementary
24773,PATHWAYS ACADEMY,33,FAIRFIELD,41.39859,-73.458738,Elementary,27,Elementary
3678,PEAR TREE POINT SCHOOL,228,FAIRFIELD,41.050017,-73.47959,Elementary,190,Elementary
3618,PIERREPONT SCHOOL,107,FAIRFIELD,41.134679,-73.373459,Combined elementary and secondary,83,Combined elementary and secondary
24775,PINEWOOD LEARNING CENTER,7,FAIRFIELD,41.314368,-73.464295,Elementary,4,Elementary
17474,RICHARD WINN ACADEMY,274,FAIRFIELD,34.416746,-81.091082,Combined elementary and secondary,253,Combined elementary and secondary
3883,RIDGEFIELD ACADEMY,357,FAIRFIELD,41.295459,-73.536984,Elementary,320,Elementary
24777,RIDGEFIELD MONTESSORI SCHOOL,21,FAIRFIELD,41.292425,-73.49288,Elementary,10,Elementary
3506,SETON ACADEMY,19,FAIRFIELD,41.144549,-73.33228,Secondary,14,Secondary
3914,ST ALOYSIUS DIOCESAN ELEMENTARY SCHOOL,224,FAIRFIELD,41.14516,-73.493977,Elementary,208,Elementary
3429,ST AMBROSE SCHOOL,184,FAIRFIELD,41.193178,-73.165582,Elementary,172,Elementary
3873,ST ANDREW SCHOOL,253,FAIRFIELD,41.217986,-73.223147,Elementary,242,Elementary
3877,ST ANN SCHOOL,212,FAIRFIELD,41.15613,-73.225677,Elementary,199,Elementary
3870,ST AUGUSTINE CATHEDRAL SCHOOL,229,FAIRFIELD,41.180403,-73.196705,Elementary,218,Elementary
14239,ST BERNADETTE ELEMENTARY SCHOOL,135,FAIRFIELD,39.726553,-82.560264,Elementary,128,Elementary
3612,ST CATHERINE ACADEMY,23,FAIRFIELD,41.200191,-73.25351,Combined elementary and secondary,19,Combined elementary and secondary
3904,ST CATHERINE OF SIENA SCHOOL,225,FAIRFIELD,41.245479,-73.155513,Elementary,212,Elementary
3842,ST CECILIA ELEMENTARY SCHOOL,302,FAIRFIELD,41.100475,-73.53274,Elementary,286,Elementary
24783,ST DOMINIC'S ACADEMY,17,FAIRFIELD,41.322135,-73.263813,Combined elementary and secondary,15,Combined elementary and secondary
3886,ST GREGORY THE GREAT SCHOOL,273,FAIRFIELD,41.428472,-73.438983,Elementary,259,Elementary
3909,ST JAMES SCHOOL,363,FAIRFIELD,41.189482,-73.129531,Elementary,330,Elementary
3417,ST JOSEPH ELEMENTARY SCHOOL,182,FAIRFIELD,41.466404,-73.385864,Elementary,160,Elementary
3888,ST JOSEPH ELEMENTARY SCHOOL,238,FAIRFIELD,41.400088,-73.459072,Elementary,219,Elementary
3900,ST JOSEPH HIGH SCHOOL,893,FAIRFIELD,41.26183,-73.164739,Secondary,828,Secondary
3903,ST JOSEPH SCHOOL,159,FAIRFIELD,41.318285,-73.097026,Elementary,145,Elementary
3454,ST JUDE SCHOOL,179,FAIRFIELD,41.330125,-73.209218,Elementary,166,Elementary
3899,ST LAWRENCE ELEMENTARY SCHOOL,256,FAIRFIELD,41.298062,-73.147067,Elementary,241,Elementary
